1.357,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0.39,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,1.18,0,0.19,0,0,0,148,0.19,0,19,0,0.152,0,0,0,0,2.36,0,0,0,0,0,0,0.19,0,0,0,1
4.391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,1.07,0,0,0,0,0,0,3.22,0,0,0,0,0,101,0.53,0,66,0,0.082,0,0,0.53,0,2.15,0,0,0,0,0,0,0,0,0,0,1
1.75,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0.704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,5,0,7.843,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,1.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,56,0,0,15,0,0.411,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,1
1.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0
3.312,2.32,0,0,2.32,2.32,2.32,2.32,0,0,4.65,0,0,2.32,0,0,0,0,0.692,0,0,0,2.32,0,0,0,0,2.32,0,0,0,0,0,2.32,0,0,53,0,2.32,11,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,40,1.11,0,16,0,0.202,0,0,0,0,2.22,0,0,0,0,0,1.11,0,0,0,0,1
3.254,0,0,0,0,0,0,0,0,0.36,0,0.73,0,0,1.09,0,0.73,0,0.11,0,0,0,0,0.36,0.332,0,0,0,0,1.09,2.19,0,0.36,0,1.83,0,179,0.73,0,30,0,0.498,0,0,0.36,1.09,2.19,0,0,2.19,0,0,0.36,0.36,0,0,0,1
7.549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0.13,0.01,0,0,0.06,1.611,0,0,0,0.01,0,0.06,0,0,0,0,0,3752,0,0,278,0,0,0,0,0,0,0.2,0,0,0,0,0,0.13,0,0,0,0,1
1.347,0,0,0,0,0.62,0.62,0,0,0.62,1.87,0,0,0,0,0,0,0,0.103,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,4,0,0.103,0,0,0,0.62,0.62,0,0.62,0,0,0,0,0,0,0,0,0
2.413,0,0,0,0,0,0,0,0,0,0,1.32,0,0,0.88,0,0.44,0,0,0.44,0.222,0,0,0,0.37,0,0,0,0,0,2.2,0,0,0,2.2,0,140,0,0,16,0,0.444,0,0,0,0,1.76,0,0,0,0,0,0,0.44,0,0,0,1
1.735,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118,0,0,0,0,1.52,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,10,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0.76,0
3.571,0,0,0,0,1.05,0,2.1,0,0,1.05,0,0,0,0,0,0,0,0.563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0
4.807,0,0,0,0,0,0,0,0,0,10.76,0,0,0,0,0.76,0,0,0,0,0.377,0,0,0.76,0,0.094,0,0,0,0,1.53,0.76,0,0,0,0,274,0,0,31,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0
4.786,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0.087,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,292,0,0,152,19.73,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,1
9.31,0,0,0,0,0,0,0,0,0,0.49,0,0,0.24,0,0.74,0,0,0,0.24,0,0,0,0,0.16,0,0,0,0,0.24,0,0,0.24,0.24,0,0,1108,0,0,235,0,0,0.24,1.48,0,0,0.99,0,0,0,0,0,0.49,0,0,0,0,0
2.121,0.74,0,0,0,2.23,0.74,0.74,0,0,4.47,0,0,0.74,0,0,0,0,0.102,0,0,0,0,0.74,0,0.204,0,0,0.204,0,0,0,0,0.74,0,0,87,0,0,10,0,0.102,0,0,0,0,1.49,0,0,0,0,0,0,0.74,0,0,0,0
2.37,0,0,0,0,0.05,0,0,0,0,0.05,0.05,0.2,0,0.4,0,0.05,0,0.045,0.1,0,0,0,0.3,0.118,0,0,0,0,0.05,0.75,0,0.3,0,0.15,0,588,0,0,96,0,0.054,0,0,0.1,0,1.55,0.05,0.05,0.3,0.2,0,0,0.5,0.05,0,0,1
2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,1.92,0,0,0,0,0,0,3.84,0,1.92,0,0,0,33,0,0,12,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,1
1.535,0.92,0,0,0,0.3,0.3,0,0,0.46,2.15,0,0,0,0,0.15,0,0,0.085,0.46,0,0,0,0.92,0,0,0,0,0,0.15,0,0,0,0,0,0,238,0,0.3,6,0.15,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0
4.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,70,0,0,55,0,0.238,0,0,0,1.75,5.26,0,0,0,0,0,0,1.75,0,0,0,0
57.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0.47,0,0.252,0.47,0,0,0,2.35,0.168,0,0,0,0.084,0.47,5.18,0,0.94,0,0,0,744,0,0,636,0,1.68,0,0.47,0,0.47,1.88,0,0,0,0,0,1.88,0,0,0,0,1
3.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327,0,0,0.65,0,0,0,0.109,0,0,0.109,0,0.65,0,0,0,0,0,162,0,0.65,28,0,0,0.65,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.777,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.515,0,0,0,0,0,0,0,0,0.31,0,0.63,0.31,0,0.31,0,0,0,0.108,0.63,0,0,0,0.31,0.163,0,0,0,0.054,0.31,3.19,0,0,0,0,0,144,0.31,0,10,0,0,0,0,0,0.31,2.55,0,0,0,0.31,0,0,0,0.31,0,0,1
1.857,0,0,0,0,0.44,0,0.88,0,0,0.44,0,0,0.44,0,0,0,0,0.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,15,0,0,0,0,0,0,0,0.44,0.44,0,0,0,0,0.44,0,0,0,0
1.863,0,0,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138,1.43,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,5,0,0,0,0,0,0,1.43,0,0,0,0,0,0,0,0,0,0,0
3.142,0,0,0,0,1.36,1.36,2.73,0,0,1.36,0,0,0,0,0,0,0,0.68,0,0,0,0,2.73,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,11,0,0,0,0,0,0,1.36,0,0,0,0,0,1.36,0,0,0,0,0
5.456,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0.14,0,0,0,0.06,0.14,0,0,0,0,0.745,0,0,0,0,0,0,0,0,0,0,0,1315,0.14,0,72,0,0.826,0,0,0.57,0.86,0.57,0,0,0,0,0,0.14,0.57,0,0,0,1
1.4,1.58,0,0,0,0,1.58,0,0,0,1.58,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,35,0,1.58,5,0,0,3.17,1.58,0,0,3.17,0,0,0,0,0,1.58,0,1.58,0,0,0
2.363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,11,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1
2.538,0,0.72,0,0,0.72,0,2.17,0,0,0.72,0,0,1.44,0,0,0,0,0.204,0,0,0,0,0,0.102,0,0,0,0,0,0,0,0,0,0,0,99,0,0,22,0,0.306,0,0,0,0,0.72,0,0.72,0,0,0,0,0,0,0,0,0
3.521,0,0,0,0,0,0,0,0.35,0.17,0,0,0,0,0,0,0,0,0.147,0,0.029,0,0,0.52,0.058,0.029,1.92,0,0.235,0.52,0.7,0,0.17,0,0.35,0,419,0.17,0,39,0,0.117,0,0,0,0,0.87,0,0,0,0,0,0.17,0.7,0,0,0,1
1.428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0
5.5,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0
2.104,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0.53,0,0,0,0.099,0.21,0,0,0,0.64,0.066,0,0,0,0,0.53,0,0,0,0,0.74,0,381,0.1,0,29,0,0.016,0,0,0.1,0,0,0,0,0,0,0,0.21,0,0,0,0,1
1.672,0,0,0,0,0,0,0,0.31,0,0,0.62,0.62,0,0.62,0,0,0,0.055,0,0,0,0,2.5,0.111,0,0,0,0.055,2.82,1.56,0,0.62,0,0,0,92,0,0,6,0,0.111,0,0,0,2.5,5.32,0,0,0.31,0,0,0.31,0,0,0,0,1
1,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0
1.78,0,0,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0.165,0,2.31,0,0.25,0,0,0,146,0.25,0,13,0,0.413,0,0,0,0.25,2.05,0,0,0,0.25,0,0.25,1.02,0.51,0,0.25,0
4.906,0,0,0.11,0,0,0,0,0,0,0,0,0.05,0,0.4,0,0.05,0,0.099,0.34,0.019,0,0,0.28,0.079,0,0,0,0.009,0,0.92,0,0.05,0,0,0,1310,0,0.05,95,0,0.099,0,0,0.57,0.17,1.09,0,0,0.05,0.11,0,0.05,0,0.05,0,0,1
12.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0.156,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,571,0.49,0,272,0.49,0.862,0,0,0,2.94,1.47,0,0,0,0,0,0.98,0,0.49,0,0,1
1.671,0,0,0.94,0,1.57,0,0,0,0,1.57,0,0,0,0.62,0.31,0,0,0.109,0.62,0.164,1.57,0,1.25,0.054,0.109,0,0,0,0,0.62,0,0,0,0,0.62,107,0,0,13,0,0,0.31,0,0,0,0.62,0,0,0,0,0.31,0,0,0.62,0,0,0
4.242,2.29,0,0,0,1.52,0.76,0.76,0,0,5.34,0,0,0.76,0,0,0,0,0.157,0,0,0,0.76,0.76,0,0,0,0.76,0,0,0,0,0,0.76,0,0,140,0,0.76,52,0,0,1.52,0,2.29,0,0,0,0,0,0,0.76,0,0,0.76,0.76,0,0
2.13,0,0,0,0,0,0,1.31,0,0,0,0,0,0,1.31,0,0,0,0.279,0,0,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,49,0,0,15,0,0.139,0,0,0,0,3.94,0,0,0,0,0,0,0,1.31,0,0,0
1.956,0,0,0.76,0,0.76,0,0,0,0,0.76,0,0,0,0,1.52,0,0,0.365,0.76,0.121,0,0,0,0,0.121,0,0.76,0,0,0.76,0.76,1.52,0,0,0,90,0,0,22,0,0.487,1.52,0,0,0,0,0,0,0,0,0.76,0.76,0,0.76,0.76,0,0
2.257,0,0.34,0,0,0,0,0,0,0.34,0,0,0,0,0.34,0,0,0,0.393,0,0,0,0.34,0.34,0.056,0,0,0,0,0,0.34,0,0,0,0,0,158,0.34,0,17,0,0.224,0,0,0,0.68,0.68,0,0,0.34,0,0,0.34,0.34,0,0,0,1
1.857,0,0,0,0,0.33,0,0.67,0,0,0.33,0,0,0.33,0,0,0,0,0.132,0.33,0,0,0,0.33,0,0,0,0,0,0,0,0,0.33,0,0,0.33,117,0,0,15,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0.33,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,15,0,0,4,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0
1.458,0,0,0,0,0,0,0,0,0.66,0.66,0,0,0,0,0,0,0,0.254,0.66,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,7,0,0,0,0,0,0,3.33,0,0.66,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.101,0.39,0,0.19,0,1.19,0.39,0.19,0.19,0,1.58,0,0,0.39,0.19,1.19,0.39,0,0.14,0,0.28,0.59,0,1.98,0,0.028,0,0,0,0,0.19,0.19,0,0.19,0,0.39,311,0,0,17,0,0.112,0,0.19,0,0,0.19,0,0,0,0,0.19,0.19,0.19,0,0,0,0
3.304,0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,47,0,0,0,0,0,0,2.19,0,0,0,1.09,0,0,0,0,0,0,0
7.55,0,0,0,0.08,0,0,0,0.17,0.08,0,1.02,0.08,0,0.76,0,0.08,0,0.065,0.85,0,0,0.08,0.59,0.118,0,0,0,0.013,0.17,0.42,0.17,0.08,0,0.85,0,1412,0.25,0,669,0,0.408,0,0,0.59,0.25,1.61,2.21,0.08,0.17,0.17,0,0.08,0.93,0.08,0,0,1
2.4,0.77,0,0,0,0.77,0.77,0.77,0,0,1.55,0,0,0.77,0,0,0,0,0.376,2.32,0,0,0.77,0,0,0.125,0,0.77,0,0,0,0,0,0.77,0,0,48,0,0.77,11,0,0,0.77,0,0,0.77,0,0,0,0,0,0,0,0,0,0.77,0,0
1.347,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.265,0,0,0,0,0,0,0,0,0,0,0,31,0,0,3,0,0,0.8,0,0,0,0.8,0,0.8,0,0,0,0,0,0.8,0,0,0
1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.928,0,0,0,0,0,0,0,0.26,0.47,0,0.13,0.34,0,0.47,0,0.47,0,0.067,0.05,0,0,0,0.97,0.858,0,0,0,0.157,0.26,1.49,0,0.31,0,0.99,0,3160,0.05,0,199,0,0.328,0,1.23,0.42,0.1,3.23,0,0,0,0.57,0,0.76,0,0.02,0,0,1
2.236,0.45,0,0.45,0,1.35,0.45,1.35,0,0,1.35,0,0,1.35,0,0.45,0,0,0.358,0,0,0,0.45,0,0,0.43,0,0.45,0.071,0,1.35,0.45,0,0.45,0,0,161,0,0.9,12,0,0,1.35,0,0,0,0.45,0,0,0,0,0.45,0.45,0,0.45,0.45,0,0
1.745,0,0,0,0,0,0,0,0,0.3,0,0.91,0.3,0,0.3,0,0,0,0.211,0.3,0,0,0,0.3,0.211,0,0,0,0.052,0.3,3.03,0,0,0,0,0,185,0,0,11,0,0,0,0,0,0.3,2.12,0,0,0,0.3,0,0,0.3,0.3,0,0,1
1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.11,0,0.03,0.03,0,0,0,0,0,0.03,0,0.03,0.17,0,0.03,0,0.1,0,0.071,0.07,0,0,0,0.53,0.065,0,0,0,0,0.03,1.35,0,0.1,0,0.1,0,3220,0,0,46,0,0.013,0,0,0,0.17,0.81,0,0,0.03,0,0,0.1,0,0,0,0,1
2.52,0.27,0,0,0.27,0.27,0,0.54,0,0,0.27,0,0,0,0,0,0,0,0.117,0.27,0.039,0,0,0.27,0,0,0,0,0,0.27,0,0,0,0,0,0,189,0,0,55,0,0,0,0,0,0.27,0,0.27,0,0,1.91,0,0,0.54,0,0,0,0
1.093,0,0,0.52,0,0,0,0,0,0,0,1.57,0,0,0.52,0,0,0,0.087,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0.52,0,0,0,35,0,0.52,3,0,0.175,0,0,0,0.52,1.04,0,0.52,0,0,0,0,0.52,0,0,0,0
3.552,1.17,0,0.87,0,2.34,0.58,2.34,0,0,3.51,0,0,1.17,0,0.29,0,0,0.637,0,0.091,0,0.58,0,0,0.045,0,0.58,0,0,0.58,0.29,0,0.58,0,0,373,0,0.58,37,0,0,0.87,0,0,0,0.58,0,0,0,0,0.87,0.29,0,0.58,0.58,0,0
4.818,0,0,0,0,0,0,0,0,0,0,0,1.31,0,1.31,0,0,0,0,0,0,0,0,1.31,0.213,0,0,0,0,0,5.26,0,0,0,0,0,53,0,0,25,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,1
1.833,0,0,0,0,0,0,0,0,0,0,0.75,0,0,1.5,0,0,0,0.116,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.84,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367,0,0,0,0,4.62,0,0,0,0,1.85,0,71,0,0,16,0,0.919,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0,1
3.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884,0,0,1.66,0,0,0,0,0,0,0.294,0,0,0,0,0,0,0,64,0,1.66,7,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.979,0,0,0,0,0,0,0,0.4,0,0,0.4,0.4,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.4,2,0,0,0,0,0,95,0.4,0,12,0,0.121,0,0,0,0.4,4,0,0,0,0,0,0,0,0,0,0,1
5.019,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0.53,0,0.199,0,0,0,0,0.331,0,0,0,0,0,0,0,0,0.41,0,261,0,0,18,0,0.199,0,0,0,0.41,1.23,0,0,0,0,0,0.82,0,0,0,0,1
2.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,12,0,0,0,0,0,0,0,0,0,0,0,9.75,0,0,0,0,0,0
1.837,0.26,0,0,0,2.68,0,0,0,0,3.76,0,0,0.26,0,0,0.26,0,0.55,0,0,0,0,3.76,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,11,0,0.045,0,0,0,0,0.26,0,0,0,0,0,0.53,0,0,0,0,0
3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,0,0,1.273,0,0.636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,24,0,0,4.34,0,0,0,0,0,0,0,0,8.69,0,0,0,0,0,0
2,0,0,0,1.76,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0.157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,15,0,0.157,0,0,0,0,1.76,0,0,0,0,0.88,0.88,0,0,0,0,0
2.315,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,0,0,0,0.67,0,0,0,0,0.118,0,0,0,0,0,0.67,0,0,0,0,0,132,0,0,12,0,0.356,0,0,0,0,0.67,0,0,0,0,0,0,0.67,0.67,0,0,1
4.833,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,87,0,0,29,0,3.768,0,0,0,1.85,1.85,0,0,0,0,0,0,0,0,0,0,1
2.222,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,0,0,0.221,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,0,0,40,0,0,21,0,0,0,0,0,0,2.7,0,0,0,0,0,1.35,0,1.35,0,0,0
2.555,0,0,0,0,0,0,0.74,0,1.48,2.96,0,0,0,0,0,0,0,0.105,0,0,0,0,0,0.105,0,0,0,0.105,0,0.74,0,0,0,0,0,69,0,0,12,0,0,0,0,0,0,1.48,0,0,0,0,0,0,0,0,0,0,0
7.055,0,0,0,0,0,0,0,1.53,0,0,0,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,75,0,1.434,0,0,0,0,3.07,0,0,0,0,0,0,0,1.53,0,0,1
32,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0.27,0,0,0,0,0,0,0,160,0,0,75,0,1.351,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,1
1.231,0,0,0.27,0,0.27,0,0,0,0,1.93,0,0,0,0,0,0.27,0,0,0.83,0,0,0,0.27,0.084,0,0,0,0,0,0.27,0,0.27,0,0,0,101,0,0,6,0,0,0,0,0,0,1.1,0,0,0,0.27,0,0,0,0,0,0,0
2.28,0.22,0,0.22,0.44,0.22,0.22,0.22,0,0,0.44,0,0,0.22,0.22,0.22,0.44,0,0.169,0.44,0.033,0,0.22,0.44,0.033,0.033,0,0.22,0,0.22,0,0.22,0.22,0.22,0,0,203,0,0.22,12,0,0.033,1.12,0,0,0,1.57,0,0,0,0,0,0.22,0,0.67,0.22,0,0
1.25,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0.113,0.82,0,0,0,0,0,0,0,0,0,1.65,2.47,0,0,0,0,0,50,0,0,4,0,0.113,0,0,0,0,1.65,0,0,0,0,0,0.82,0,0,0,0,1
1.526,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0.432,0,0,0,0,0.69,0,0,0,0,0,0,0.69,0,0,0,0,0,87,0,0,11,0,0,0,0,0,0,3.12,0,0,0,0,0,0,0,0,0,0,0
5.5,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,1
1.74,0,0,0.38,0,0,0.19,0.38,0.19,0,0.19,0,0,0,0,0.38,0,0,0.113,0.19,0.068,0,0,0.77,0.045,0,0,0,0,0,0,0,0,0,0,0,395,0,0,21,0,0.022,0,0,0,0.19,0.38,0,0,0.19,0.19,0.19,0,0.19,0,0,0,0
1.1,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0.86,0,0,0,0.196,0,0,0,0,0,0.147,0,0,0,0,0,0.28,0,0,0,0,0,55,0,0,2,0,0.049,0,0,0,0.57,3.17,0,0,0,0,0,0,0,0.86,0,0,0
